time,Hips.x,Hips.y,Hips.z,spine.x,spine.y,spine.z,spine1.x,spine1.y,spine1.z,spine2.x,spine2.y,spine2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightArmRoll.x,RightArmRoll.y,RightArmRoll.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightForeArmRoll.x,RightForeArmRoll.y,RightForeArmRoll.z,RightHand.x,RightHand.y,RightHand.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftArmRoll.x,LeftArmRoll.y,LeftArmRoll.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftForeArmRoll.x,LeftForeArmRoll.y,LeftForeArmRoll.z,LeftHand.x,LeftHand.y,LeftHand.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightUpLegRoll.x,RightUpLegRoll.y,RightUpLegRoll.z,RightLeg.x,RightLeg.y,RightLeg.z,RightLegRoll.x,RightLegRoll.y,RightLegRoll.z,RightFoot.x,RightFoot.y,RightFoot.z,RightToeBase.x,RightToeBase.y,RightToeBase.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftUpLegRoll.x,LeftUpLegRoll.y,LeftUpLegRoll.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftLegRoll.x,LeftLegRoll.y,LeftLegRoll.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,LeftToeBase.x,LeftToeBase.y,LeftToeBase.z
   0.02083,  52.60680,  85.54060,  12.94970,  52.70556,  91.93777,  13.20844,  52.92130, 101.10158,  12.78524,  53.26176, 109.88215,  12.48280,  54.43254, 132.41843,  13.69770,  53.92514, 139.12287,  14.84088,  50.08546, 119.56350,  11.92462,  39.43929, 125.85433,  10.44845,  38.04952, 119.94495,  12.08316,  34.00160, 102.73299,  16.84448,  34.30685,  96.29853,  19.72111,  34.91944,  83.38596,  25.49390,  57.47656, 119.16859,  12.12737,  67.67190, 126.32025,  12.06700,  68.72644, 120.38214,  13.84223,  71.79797, 103.08654,  19.01284,  71.45101,  96.51252,  21.54908,  70.75475,  83.31990,  26.63876,  46.92991,  84.57573,  12.06282,  46.17048,  68.00545,  12.71521,  45.23005,  47.48567,  13.52310,  45.83483,  26.90904,  12.25734,  46.33822,   9.78239,  11.20381,  44.60483,   3.70046,  24.08533,  58.26064,  84.39814,  12.12901,  58.56189,  67.80027,  12.12863,  58.93493,  47.24656,  12.12816,  58.70112,  26.56624,   9.77486,  58.51043,   9.70045,   7.85563,  59.79913,   3.38180,  20.67523
   0.02292,  52.60590,  85.54290,  12.94710,  52.70477,  91.94007,  13.20567,  52.92055, 101.10387,  12.78232,  53.26077, 109.88446,  12.47993,  54.43020, 132.42077,  13.69545,  53.92374, 139.12518,  14.83924,  50.08393, 119.56564,  11.92188,  39.43765, 125.85636,  10.44600,  38.04739, 119.94697,  12.08024,  33.99805, 102.73497,  16.84020,  34.30190,  96.29931,  19.71431,  34.91167,  83.38435,  25.48203,  57.47505, 119.17115,  12.12490,  67.67059, 126.32252,  12.06573,  68.72599, 120.38426,  13.83997,  71.80000, 103.08824,  19.00768,  71.45485,  96.51324,  21.54162,  70.76222,  83.31865,  26.62670,  46.92900,  84.57812,  12.06015,  46.16925,  68.00786,  12.71277,  45.22842,  47.48811,  13.52093,  45.83323,  26.91148,  12.25499,  46.33663,   9.78485,  11.20131,  44.60290,   3.70260,  24.08264,  58.25973,  84.40031,  12.12653,  58.56095,  67.80244,  12.12703,  58.93396,  47.24873,  12.12764,  58.70047,  26.56853,   9.77321,  58.51005,   9.70285,   7.85307,  59.79873,   3.38442,  20.67278
   0.02500,  52.59960,  85.54130,  12.94990,  52.69858,  91.93848,  13.20833,  52.91440, 101.10227,  12.78489,  53.25441, 109.88287,  12.48262,  54.42261, 132.41920,  13.69896,  53.91700, 139.12358,  14.84333,  50.07708, 119.56390,  11.92480,  39.43072, 125.85455,  10.44924,  38.04005, 119.94512,  12.08301,  33.98953, 102.73302,  16.84160,  34.29210,  96.29616,  19.71315,  34.89928,  83.37878,  25.47572,  57.46821, 119.16980,  12.12806,  67.66388, 126.32099,  12.06998,  68.72013, 120.38257,  13.84313,  71.79661, 103.08604,  19.00770,  71.45322,  96.51005,  21.53931,  70.76411,  83.31347,  26.61970,  46.92270,  84.57660,  12.06288,  46.16294,  68.00635,  12.71572,  45.22208,  47.48661,  13.52416,  45.82729,  26.91001,  12.25806,  46.33103,   9.78339,  11.20424,  44.59710,   3.70079,  24.08538,  58.25343,  84.39859,  12.12945,  58.55463,  67.80072,  12.13085,  58.92763,  47.24701,  12.13258,  58.69444,  26.56694,   9.77698,  58.50425,   9.70137,   7.85587,  59.79289,   3.38312,  20.67568
   0.02708,  52.60310,  85.53870,  12.95300,  52.70218,  91.93588,  13.21133,  52.91804, 101.09967,  12.78786,  53.25788, 109.88029,  12.48579,  54.42500, 132.41661,  13.70321,  53.92011, 139.12095,  14.84811,  50.08012, 119.56119,  11.92830,  39.43368, 125.85180,  10.45311,  38.04270, 119.94232,  12.08641,  33.99125, 102.73006,  16.84365,  34.29262,  96.29199,  19.71260,  34.89741,  83.37216,  25.46996,  57.47127, 119.16742,  12.13180,  67.66693, 126.31863,  12.07467,  68.72407, 120.38001,  13.84666,  71.80313, 103.08293,  19.00783,  71.46146,  96.50594,  21.53707,  70.77581,  83.30735,  26.61270,  46.92620,  84.57408,  12.06590,  46.16644,  68.00384,  12.71897,  45.22560,  47.48411,  13.52769,  45.83124,  26.90753,  12.26145,  46.33533,   9.78093,  11.20753,  44.60102,   3.69803,  24.08847,  58.25692,  84.39589,  12.13267,  58.55815,  67.79802,  12.13500,  58.93117,  47.24430,  12.13788,  58.69822,  26.56437,   9.78105,  58.50824,   9.69891,   7.85895,  59.79684,   3.38080,  20.67882
   0.02917,  52.60480,  85.53930,  12.94760,  52.70397,  91.93648,  13.20587,  52.91989, 101.10027,  12.78243,  53.25958, 109.88090,  12.48065,  54.42580, 132.41720,  13.69945,  53.92148, 139.12150,  14.84483,  50.08147, 119.56172,  11.92364,  39.43498, 125.85233,  10.44886,  38.04354, 119.94282,  12.08167,  33.99077, 102.73047,  16.83745,  34.29083,  96.29114,  19.70372,  34.89298,  83.36881,  25.45571,  57.47262, 119.16822,  12.12735,  67.66816, 126.31961,  12.07101,  68.72622, 120.38078,  13.84172,  71.80797, 103.08307,  18.99917,  71.46798,  96.50505,  21.52597,  70.78569,  83.30441,  26.59670,  46.92790,  84.57475,  12.06041,  46.16818,  68.00452,  12.71370,  45.22739,  47.48480,  13.52271,  45.83347,  26.90824,  12.25637,  46.33794,   9.78165,  11.20234,  44.60351,   3.69846,  24.08313,  58.25862,  84.39640,  12.12738,  58.55960,  67.79852,  12.13068,  58.93232,  47.24480,  12.13476,  58.69922,  26.56502,   9.77664,  58.50911,   9.69968,   7.85348,  59.79753,   3.38163,  20.67340
   0.03125,  52.60480,  85.54030,  12.95200,  52.70405,  91.93748,  13.21025,  52.92003, 101.10128,  12.78694,  53.25962, 109.88193,  12.48554,  54.42511, 132.41817,  13.70603,  53.92122, 139.12243,  14.85184,  50.08123, 119.56269,  11.92914,  39.43471, 125.85336,  10.45483,  38.04290, 119.94379,  12.08712,  33.98903, 102.73129,  16.84142,  34.28786,  96.29069,  19.70496,  34.88755,  83.36579,  25.45145,  57.47239, 119.16940,  12.13305,  67.66766, 126.32117,  12.07733,  68.72670, 120.38210,  13.84664,  71.81132, 103.08369,  19.00004,  71.47297,  96.50463,  21.52434,  70.79397,  83.30190,  26.59006,  46.92790,  84.57582,  12.06470,  46.16796,  68.00561,  12.71823,  45.22689,  47.48591,  13.52753,  45.83275,  26.90935,  12.26110,  46.33702,   9.78276,  11.20700,  44.60231,   3.69936,  24.08766,  58.25862,  84.39732,  12.13189,  58.55968,  67.79945,  12.13619,  58.93249,  47.24573,  12.14152,  58.69954,  26.56611,   9.78204,  58.50956,   9.70089,   7.85777,  59.79791,   3.38288,  20.67772
   0.03333,  52.60130,  85.53880,  12.95120,  52.70061,  91.93598,  13.20947,  52.91667, 101.09978,  12.78635,  53.25620, 109.88045,  12.48544,  54.42115, 132.41661,  13.70794,  53.91755, 139.12083,  14.85411,  50.07761, 119.56119,  11.92979,  39.43109, 125.85198,  10.45601,  38.03886, 119.94237,  12.08777,  33.98379, 102.72973,  16.84054,  34.28137,  96.28782,  19.70126,  34.87854,  83.36030,  25.44211,  57.46877, 119.16805,  12.13389,  67.66364, 126.32041,  12.07856,  68.72362, 120.38105,  13.84637,  71.81097, 103.08182,  18.99537,  71.47414,  96.50171,  21.51712,  70.79819,  83.29685,  26.57773,  46.92441,  84.57438,  12.06378,  46.16458,  68.00417,  12.71756,  45.22364,  47.48448,  13.52716,  45.82966,  26.90793,  12.26065,  46.33407,   9.78135,  11.20649,  44.59921,   3.69772,  24.08701,  58.25513,  84.39577,  12.13121,  58.55601,  67.79789,  12.13652,  58.92860,  47.24417,  12.14309,  58.69537,  26.56471,   9.78218,  58.50516,   9.69963,   7.85675,  59.79330,   3.38155,  20.67669
   0.03542,  52.60130,  85.53890,  12.95360,  52.70065,  91.93608,  13.21193,  52.91680, 101.09989,  12.78907,  53.25631, 109.88058,  12.48872,  54.42089, 132.41663,  13.71351,  53.91746, 139.12082,  14.85996,  50.07759, 119.56132,  11.93395,  39.43113, 125.85236,  10.46073,  38.03843, 119.94271,  12.09196,  33.98197, 102.72996,  16.84314,  34.27825,  96.28671,  19.70098,  34.87284,  83.35651,  25.43605,  57.46875, 119.16827,  12.13822,  67.66308, 126.32140,  12.08305,  68.72406, 120.38174,  13.84922,  71.81433, 103.08161,  18.99345,  71.47901,  96.50041,  21.51259,  70.80611,  83.29339,  26.56795,  46.92443,  84.57453,  12.06604,  46.16445,  68.00434,  12.72007,  45.22333,  47.48467,  13.52998,  45.82921,  26.90812,  12.26341,  46.33352,   9.78154,  11.20920,  44.59837,   3.69768,  24.08957,  58.25514,  84.39583,  12.13373,  58.55617,  67.79796,  12.14003,  58.92896,  47.24424,  12.14783,  58.69571,  26.56495,   9.78544,  58.50549,   9.70001,   7.85879,  59.79351,   3.38181,  20.67868
   0.03750,  52.60500,  85.53960,  12.95050,  52.70438,  91.93677,  13.20893,  52.92062, 101.10060,  12.78637,  53.26015, 109.88131,  12.48667,  54.42451, 132.41724,  13.71398,  53.92114, 139.12139,  14.86064,  50.08137, 119.56209,  11.93288,  39.43502, 125.85345,  10.46027,  38.04189, 119.94375,  12.09095,  33.98419, 102.73086,  16.84055,  34.27927,  96.28626,  19.69546,  34.87144,  83.35333,  25.42465,  57.47252, 119.16908,  12.13731,  67.66620, 126.32313,  12.08210,  68.72822, 120.38314,  13.84653,  71.82150, 103.08204,  18.98570,  71.48766,  96.49976,  21.50219,  70.81772,  83.29055,  26.55223,  46.92815,  84.57528,  12.06277,  46.16805,  68.00510,  12.71707,  45.22680,  47.48545,  13.52732,  45.83224,  26.90889,  12.26068,  46.33617,   9.78230,  11.20642,  44.60062,   3.69823,  24.08665,  58.25885,  84.39651,  12.13076,  58.55979,  67.79864,  12.13804,  58.93245,  47.24492,  12.14705,  58.69875,  26.56581,   9.78311,  58.50816,   9.70102,   7.85521,  59.79592,   3.38259,  20.67502
   0.03958,  52.60070,  85.53800,  12.95270,  52.70009,  91.93517,  13.21125,  52.91644, 101.09901,  12.78906,  53.25601, 109.87974,  12.49007,  54.42029, 132.41552,  13.72015,  53.91688, 139.11965,  14.86697,  50.07723, 119.56058,  11.93738,  39.43102, 125.85233,  10.46541,  38.03743, 119.94259,  12.09553,  33.97839, 102.72956,  16.84350,  34.27225,  96.28358,  19.69542,  34.86194,  83.34788,  25.41860,  57.46838, 119.16756,  12.14195,  67.66130, 126.32269,  12.08654,  68.72427, 120.38232,  13.84913,  71.82033, 103.08013,  18.98293,  71.48782,  96.49674,  21.49671,  70.82053,  83.28532,  26.54130,  46.92387,  84.57371,  12.06480,  46.16369,  68.00355,  12.71937,  45.22234,  47.48392,  13.52996,  45.82773,  26.90736,  12.26327,  46.33162,   9.78078,  11.20897,  44.59580,   3.69648,  24.08905,  58.25457,  84.39491,  12.13310,  58.55544,  67.79703,  12.14135,  58.92802,  47.24331,  12.15156,  58.69380,  26.56439,   9.78604,  58.50278,   9.69975,   7.85684,  59.79027,   3.38105,  20.67654
   0.04167,  52.59960,  85.53520,  12.94150,  52.69900,  91.93236,  13.20020,  52.91545, 101.09622,  12.77842,  53.25510, 109.87697,  12.48021,  54.41943, 132.41259,  13.71326,  53.91588, 139.11669,  14.86019,  50.07636, 119.55790,  11.92870,  39.43032, 125.85009,  10.45741,  38.03625, 119.94030,  12.08696,  33.97579, 102.72714,  16.83326,  34.26840,  96.27976,  19.68214,  34.85561,  83.34125,  25.39922,  57.46751, 119.16482,  12.13341,  67.65959, 126.32116,  12.07765,  68.72361, 120.38041,  13.83833,  71.82276, 103.07712,  18.96656,  71.49162,  96.49261,  21.47760,  70.82712,  83.27896,  26.51669,  46.92279,  84.57095,  12.05341,  46.16256,  68.00080,  12.70826,  45.22113,  47.48118,  13.51920,  45.82615,  26.90461,  12.25248,  46.32972,   9.77802,  11.19815,  44.59353,   3.69351,  24.07808,  58.25349,  84.39211,  12.12204,  58.55432,  67.79424,  12.13127,  58.92685,  47.24052,  12.14269,  58.69206,  26.56179,   9.77554,  58.50057,   9.69731,   7.84501,  59.78777,   3.37829,  20.66458
   0.04375,  52.60420,  85.53860,  12.95060,  52.70360,  91.93575,  13.20947,  52.92017, 101.09963,  12.78816,  53.25991, 109.88041,  12.49078,  54.42439, 132.41585,  13.72698,  53.92061, 139.11991,  14.87399,  50.08127, 119.56143,  11.94053,  39.43540, 125.85409,  10.46995,  38.04092, 119.94424,  12.09894,  33.97931, 102.73091,  16.84361,  34.27080,  96.28212,  19.68944,  34.85574,  83.34081,  25.40039,  57.47240, 119.16827,  12.14537,  67.66354, 126.32593,  12.08916,  68.72863, 120.38479,  13.84785,  71.83085, 103.08033,  18.97029,  71.50105,  96.49470,  21.47854,  70.83923,  83.27878,  26.51205,  46.92742,  84.57437,  12.06232,  46.16715,  68.00424,  12.71745,  45.22567,  47.48464,  13.52874,  45.83032,  26.90806,  12.26199,  46.33360,   9.78146,  11.20764,  44.59728,   3.69678,  24.08748,  58.25811,  84.39553,  12.13128,  58.55892,  67.79766,  12.14150,  58.93142,  47.24394,  12.15416,  58.69603,  26.56541,   9.78534,  58.50405,   9.70108,   7.85345,  59.79095,   3.38170,  20.67287
