96,1,40,153,123,147,1,-1,-1,-1
97,2,336,76,54,106,1,-1,-1,-1
97,1,35,152,130,148,1,-1,-1,-1
98,2,337,78,55,106,1,-1,-1,-1
98,1,25,154,120,146,1,-1,-1,-1
99,2,338,76,53,107,1,-1,-1,-1
99,1,24,153,125,147,1,-1,-1,-1
100,2,338,75,54,108,1,-1,-1,-1
100,1,20,154,127,145,1,-1,-1,-1
101,2,335,77,62,106,1,-1,-1,-1
101,1,22,150,124,147,1,-1,-1,-1
102,2,340,81,59,102,1,-1,-1,-1
102,1,11,153,131,143,1,-1,-1,-1
103,2,341,76,63,107,1,-1,-1,-1
103,1,12,150,128,147,1,-1,-1,-1
104,2,341,79,64,104,1,-1,-1,-1
104,1,2,152,123,147,1,-1,-1,-1
105,2,341,75,67,108,1,-1,-1,-1
105,1,4,156,121,144,1,-1,-1,-1
106,2,342,78,64,105,1,-1,-1,-1
106,1,1,165,121,134,1,-1,-1,-1
107,2,342,73,64,110,1,-1,-1,-1
107,1,1,156,117,143,1,-1,-1,-1
108,2,345,77,57,106,1,-1,-1,-1
108,3,307,75,24,77,1,-1,-1,-1
108,1,1,154,119,145,1,-1,-1,-1
109,2,345,78,61,105,1,-1,-1,-1
109,3,303,73,33,82,1,-1,-1,-1
109,1,2,159,107,139,1,-1,-1,-1
110,2,349,75,53,112,1,-1,-1,-1
110,3,307,81,30,75,1,-1,-1,-1
110,1,1,159,106,138,1,-1,-1,-1
111,2,345,77,60,112,1,-1,-1,-1
111,3,311,75,24,80,1,-1,-1,-1
111,1,1,154,100,143,1,-1,-1,-1
112,2,345,77,56,106,1,-1,-1,-1
112,3,304,67,30,97,1,-1,-1,-1
112,1,1,161,90,134,1,-1,-1,-1
113,2,345,77,57,114,1,-1,-1,-1
113,3,305,68,65,91,1,-1,-1,-1
113,1,3,146,84,151,1,-1,-1,-1
114,2,345,78,54,111,1,-1,-1,-1
114,3,305,66,35,90,1,-1,-1,-1
114,1,1,149,79,149,1,-1,-1,-1
115,2,355,86,48,105,1,-1,-1,-1
115,3,313,76,24,80,1,-1,-1,-1
115,1,2,152,77,144,1,-1,-1,-1
116,2,355,86,48,105,1,-1,-1,-1
116,3,312,68,27,87,1,-1,-1,-1
116,1,1,152,77,146,1,-1,-1,-1
117,2,353,88,52,105,1,-1,-1,-1
117,3,303,67,47,99,1,-1,-1,-1
117,1,1,149,66,149,1,-1,-1,-1
118,2,354,88,51,103,1,-1,-1,-1
118,3,304,64,37,111,1,-1,-1,-1
118,1,1,152,69,145,1,-1,-1,-1
119,2,354,87,50,103,1,-1,-1,-1
119,1,1,165,52,133,1,-1,-1,-1
119,3,311,65,29,111,1,-1,-1,-1
120,2,353,87,51,103,1,-1,-1,-1
120,1,1,165,52,133,1,-1,-1,-1
120,3,310,66,39,109,1,-1,-1,-1
121,2,353,86,50,104,1,-1,-1,-1
121,3,310,64,35,108,1,-1,-1,-1
122,2,353,85,52,105,1,-1,-1,-1
122,3,307,59,42,116,1,-1,-1,-1
123,2,348,85,59,105,1,-1,-1,-1
123,3,312,67,59,106,1,-1,-1,-1
124,2,353,79,52,111,1,-1,-1,-1
124,3,312,68,42,104,1,-1,-1,-1
125,2,353,88,51,102,1,-1,-1,-1
125,3,315,63,49,102,1,-1,-1,-1
126,2,353,79,52,111,1,-1,-1,-1
126,3,305,69,51,90,1,-1,-1,-1
127,2,353,79,52,111,1,-1,-1,-1
127,3,314,70,46,92,1,-1,-1,-1
128,2,350,79,55,111,1,-1,-1,-1
128,3,316,73,45,92,1,-1,-1,-1
129,2,350,79,55,111,1,-1,-1,-1
129,3,311,70,48,103,1,-1,-1,-1
130,2,350,75,63,115,1,-1,-1,-1
130,3,313,74,46,93,1,-1,-1,-1
131,2,350,79,55,111,1,-1,-1,-1
131,3,314,74,45,89,1,-1,-1,-1
132,2,350,79,55,111,1,-1,-1,-1
132,3,312,72,51,85,1,-1,-1,-1
133,2,352,83,56,114,1,-1,-1,-1
133,3,312,74,51,84,1,-1,-1,-1
134,2,352,86,59,111,1,-1,-1,-1
134,3,316,78,49,75,1,-1,-1,-1
135,2,352,89,56,108,1,-1,-1,-1
135,3,317,81,50,74,1,-1,-1,-1
136,2,352,91,57,106,1,-1,-1,-1
136,3,317,81,51,80,1,-1,-1,-1
137,2,354,92,52,105,1,-1,-1,-1
137,3,315,82,51,77,1,-1,-1,-1
138,2,354,91,55,106,1,-1,-1,-1
138,3,315,84,54,79,1,-1,-1,-1
139,2,356,91,57,106,1,-1,-1,-1
139,3,310,82,58,78,1,-1,-1,-1
140,2,358,90,55,107,1,-1,-1,-1
140,3,319,83,53,79,1,-1,-1,-1
141,2,356,87,58,110,1,-1,-1,-1
141,3,314,84,58,76,1,-1,-1,-1
142,2,357,84,60,113,1,-1,-1,-1
142,3,314,82,61,85,1,-1,-1,-1
143,2,357,88,60,109,1,-1,-1,-1
143,3,314,83,61,78,1,-1,-1,-1
144,2,358,85,65,111,1,-1,-1,-1
144,3,311,80,56,90,1,-1,-1,-1
145,2,352,82,65,115,1,-1,-1,-1
145,3,317,89,53,73,1,-1,-1,-1
146,2,352,82,65,115,1,-1,-1,-1
146,3,322,85,50,82,1,-1,-1,-1
147,2,354,77,64,120,1,-1,-1,-1
147,3,323,89,49,80,1,-1,-1,-1
148,2,354,77,64,120,1,-1,-1,-1
148,3,320,94,53,77,1,-1,-1,-1
149,2,355,78,63,120,1,-1,-1,-1
149,3,323,91,50,76,1,-1,-1,-1
150,2,355,78,63,120,1,-1,-1,-1
150,3,321,92,50,78,1,-1,-1,-1
151,2,355,80,63,120,1,-1,-1,-1
151,3,322,90,54,76,1,-1,-1,-1
152,2,355,78,62,124,1,-1,-1,-1
152,3,324,91,53,84,1,-1,-1,-1
153,2,355,78,64,126,1,-1,-1,-1
153,3,317,92,64,77,1,-1,-1,-1
154,2,353,84,69,118,1,-1,-1,-1
154,3,321,85,58,85,1,-1,-1,-1
154,4,309,78,36,91,1,-1,-1,-1
155,2,355,84,67,120,1,-1,-1,-1
155,3,324,95,50,76,1,-1,-1,-1
155,4,306,80,42,92,1,-1,-1,-1
156,2,349,77,73,127,1,-1,-1,-1
156,3,324,94,50,77,1,-1,-1,-1
156,4,306,78,41,94,1,-1,-1,-1
157,2,349,77,73,127,1,-1,-1,-1
157,3,324,94,50,77,1,-1,-1,-1
157,4,306,78,41,94,1,-1,-1,-1
158,2,349,77,73,127,1,-1,-1,-1
158,3,324,94,50,77,1,-1,-1,-1
158,4,306,78,41,94,1,-1,-1,-1
159,2,349,77,73,127,1,-1,-1,-1
159,3,325,92,49,79,1,-1,-1,-1
159,4,305,75,44,97,1,-1,-1,-1
160,2,349,77,73,127,1,-1,-1,-1
160,3,325,92,49,79,1,-1,-1,-1
160,4,312,64,28,108,1,-1,-1,-1
161,2,349,77,73,127,1,-1,-1,-1
161,3,321,92,53,79,1,-1,-1,-1
161,4,301,73,41,99,1,-1,-1,-1
162,2,349,77,73,127,1,-1,-1,-1
162,3,325,93,52,78,1,-1,-1,-1
162,4,307,71,39,101,1,-1,-1,-1
163,2,349,77,73,127,1,-1,-1,-1
163,3,323,95,51,76,1,-1,-1,-1
163,4,313,70,42,102,1,-1,-1,-1
164,2,349,71,70,133,1,-1,-1,-1
164,3,331,94,43,77,1,-1,-1,-1
164,4,313,69,38,103,1,-1,-1,-1
165,2,349,71,70,133,1,-1,-1,-1
165,3,325,92,49,79,1,-1,-1,-1
165,4,310,73,37,99,1,-1,-1,-1
166,2,355,67,64,137,1,-1,-1,-1
166,3,330,94,47,77,1,-1,-1,-1
166,4,311,73,34,98,1,-1,-1,-1
167,2,355,67,64,137,1,-1,-1,-1
167,3,330,94,48,77,1,-1,-1,-1
167,4,310,75,35,96,1,-1,-1,-1
168,2,355,67,64,137,1,-1,-1,-1
168,3,328,96,57,72,1,-1,-1,-1
168,4,316,69,32,102,1,-1,-1,-1
169,2,355,65,70,139,1,-1,-1,-1
169,3,327,93,50,75,1,-1,-1,-1
169,4,312,72,39,99,1,-1,-1,-1
170,2,355,65,70,139,1,-1,-1,-1
170,3,331,94,49,74,1,-1,-1,-1
170,4,315,70,42,103,1,-1,-1,-1
171,2,355,65,70,139,1,-1,-1,-1
171,3,331,94,49,74,1,-1,-1,-1
171,4,314,71,47,101,1,-1,-1,-1
172,2,355,65,70,139,1,-1,-1,-1
172,3,330,76,68,92,1,-1,-1,-1
172,4,314,69,46,103,1,-1,-1,-1
173,2,355,65,70,139,1,-1,-1,-1
173,3,330,74,55,94,1,-1,-1,-1
173,4,314,73,43,97,1,-1,-1,-1
174,2,355,71,68,139,1,-1,-1,-1
174,3,325,96,68,76,1,-1,-1,-1
174,4,315,68,47,102,1,-1,-1,-1
175,2,355,67,98,143,1,-1,-1,-1
175,3,325,95,69,77,1,-1,-1,-1
175,4,315,68,47,103,1,-1,-1,-1
176,2,355,68,73,142,1,-1,-1,-1
176,3,325,96,70,76,1,-1,-1,-1
176,4,315,63,49,108,1,-1,-1,-1
177,2,355,79,81,131,1,-1,-1,-1
177,3,327,96,68,69,1,-1,-1,-1
177,4,315,55,48,116,1,-1,-1,-1
178,2,355,71,83,139,1,-1,-1,-1
178,3,322,92,72,80,1,-1,-1,-1
178,4,315,62,48,109,1,-1,-1,-1
179,2,355,72,81,138,1,-1,-1,-1
179,3,322,100,80,72,1,-1,-1,-1
179,4,314,64,49,107,1,-1,-1,-1
180,2,363,74,77,136,1,-1,-1,-1
180,3,325,95,72,77,1,-1,-1,-1
180,4,316,65,54,106,1,-1,-1,-1
181,2,355,70,84,140,1,-1,-1,-1
181,3,323,95,75,77,1,-1,-1,-1
181,4,318,68,56,104,1,-1,-1,-1
182,2,355,67,93,143,1,-1,-1,-1
182,3,323,95,75,77,1,-1,-1,-1
182,4,319,65,63,107,1,-1,-1,-1
183,2,355,67,98,143,1,-1,-1,-1
183,3,323,96,75,76,1,-1,-1,-1
183,4,324,59,54,113,1,-1,-1,-1
184,2,363,61,91,149,1,-1,-1,-1
184,3,325,90,67,93,1,-1,-1,-1
184,4,328,66,54,106,1,-1,-1,-1
185,2,363,61,91,149,1,-1,-1,-1
185,3,325,94,73,78,1,-1,-1,-1
185,4,328,64,55,109,1,-1,-1,-1
186,2,363,61,91,149,1,-1,-1,-1
186,3,325,86,71,95,1,-1,-1,-1
186,4,335,66,48,106,1,-1,-1,-1
187,2,363,56,86,154,1,-1,-1,-1
187,3,325,86,71,95,1,-1,-1,-1
187,4,334,66,48,106,1,-1,-1,-1
188,2,363,54,89,156,1,-1,-1,-1
188,3,325,86,71,95,1,-1,-1,-1
188,4,333,63,49,109,1,-1,-1,-1
189,2,363,54,86,187,1,-1,-1,-1
189,3,325,84,74,94,1,-1,-1,-1
189,4,333,66,45,106,1,-1,-1,-1
190,2,363,61,84,175,1,-1,-1,-1
190,3,331,89,66,91,1,-1,-1,-1
190,4,333,63,49,109,1,-1,-1,-1
191,2,363,55,83,184,1,-1,-1,-1
191,3,331,88,59,96,1,-1,-1,-1
191,4,333,63,49,109,1,-1,-1,-1
192,2,363,61,90,178,1,-1,-1,-1
192,3,324,86,68,97,1,-1,-1,-1
192,4,333,63,49,109,1,-1,-1,-1
193,2,363,61,89,189,1,-1,-1,-1
193,3,323,94,75,89,1,-1,-1,-1
193,4,333,63,49,109,1,-1,-1,-1
194,2,363,61,89,189,1,-1,-1,-1
194,3,325,88,73,95,1,-1,-1,-1
194,4,333,66,53,106,1,-1,-1,-1
195,2,363,61,89,189,1,-1,-1,-1
195,3,323,87,72,93,1,-1,-1,-1
195,4,333,66,53,106,1,-1,-1,-1
196,2,363,61,89,189,1,-1,-1,-1
196,3,333,86,66,97,1,-1,-1,-1
196,4,333,66,53,106,1,-1,-1,-1
197,2,363,61,89,189,1,-1,-1,-1
197,3,333,84,74,99,1,-1,-1,-1
197,4,333,66,48,100,1,-1,-1,-1
198,2,363,61,89,189,1,-1,-1,-1
198,3,333,84,74,99,1,-1,-1,-1
198,4,333,66,48,100,1,-1,-1,-1
199,2,351,59,88,191,1,-1,-1,-1
199,3,331,88,60,95,1,-1,-1,-1
199,4,333,66,48,100,1,-1,-1,-1
200,2,351,63,87,187,1,-1,-1,-1
200,3,336,88,58,95,1,-1,-1,-1
200,4,333,74,43,92,1,-1,-1,-1
201,2,351,54,87,196,1,-1,-1,-1
201,3,336,88,57,95,1,-1,-1,-1
201,4,329,78,51,85,1,-1,-1,-1
202,2,351,52,83,198,1,-1,-1,-1
202,3,339,87,50,96,1,-1,-1,-1
202,4,331,75,49,90,1,-1,-1,-1
203,2,351,54,85,196,1,-1,-1,-1
203,3,339,87,50,96,1,-1,-1,-1
203,4,332,76,48,89,1,-1,-1,-1
204,2,351,52,85,198,1,-1,-1,-1
204,3,342,85,53,111,1,-1,-1,-1
204,4,332,80,48,85,1,-1,-1,-1
205,2,351,49,81,201,1,-1,-1,-1
205,3,339,87,59,109,1,-1,-1,-1
205,4,332,75,46,88,1,-1,-1,-1
206,2,344,48,88,202,1,-1,-1,-1
206,3,339,87,59,109,1,-1,-1,-1
206,4,332,75,48,90,1,-1,-1,-1
207,2,344,51,84,213,1,-1,-1,-1
207,3,339,87,59,109,1,-1,-1,-1
207,4,332,75,48,90,1,-1,-1,-1
208,2,339,49,92,229,1,-1,-1,-1
208,3,339,87,59,109,1,-1,-1,-1
208,4,332,75,48,90,1,-1,-1,-1
209,2,335,51,91,227,1,-1,-1,-1
209,3,339,87,59,109,1,-1,-1,-1
209,4,332,75,48,90,1,-1,-1,-1
210,2,336,52,88,236,1,-1,-1,-1
210,3,339,87,59,109,1,-1,-1,-1
210,4,332,75,48,90,1,-1,-1,-1
211,2,328,59,95,237,1,-1,-1,-1
211,3,339,87,59,109,1,-1,-1,-1
211,4,332,75,48,90,1,-1,-1,-1
212,2,323,62,100,236,1,-1,-1,-1
212,3,339,87,59,109,1,-1,-1,-1
212,4,306,47,96,118,1,-1,-1,-1
213,2,318,55,100,245,1,-1,-1,-1
213,3,340,89,59,109,1,-1,-1,-1
213,4,336,78,47,89,1,-1,-1,-1
214,2,317,57,100,243,1,-1,-1,-1
214,3,341,91,59,109,1,-1,-1,-1
214,4,336,79,47,89,1,-1,-1,-1
215,2,317,65,99,235,1,-1,-1,-1
215,3,341,91,59,109,1,-1,-1,-1
215,4,336,79,47,89,1,-1,-1,-1
216,2,317,68,98,232,1,-1,-1,-1
216,3,341,91,59,109,1,-1,-1,-1
216,4,336,79,47,89,1,-1,-1,-1
217,2,317,69,95,231,1,-1,-1,-1
217,3,341,91,59,109,1,-1,-1,-1
217,4,336,79,47,89,1,-1,-1,-1
218,2,317,73,90,227,1,-1,-1,-1
218,3,341,89,59,111,1,-1,-1,-1
218,4,336,79,47,89,1,-1,-1,-1
219,2,317,77,81,223,1,-1,-1,-1
219,3,342,83,58,110,1,-1,-1,-1
219,4,336,79,47,89,1,-1,-1,-1
220,2,317,75,86,225,1,-1,-1,-1
220,3,339,78,66,110,1,-1,-1,-1
220,4,336,79,47,89,1,-1,-1,-1
221,2,317,77,84,223,1,-1,-1,-1
221,3,339,78,67,116,1,-1,-1,-1
221,4,336,79,47,89,1,-1,-1,-1
221,5,580,214,58,85,1,-1,-1,-1
222,2,317,78,75,222,1,-1,-1,-1
222,3,338,80,67,110,1,-1,-1,-1
222,4,336,79,47,89,1,-1,-1,-1
222,5,583,220,55,79,1,-1,-1,-1
223,2,302,75,89,225,1,-1,-1,-1
223,3,342,79,64,115,1,-1,-1,-1
223,4,336,79,47,89,1,-1,-1,-1
223,5,580,214,58,85,1,-1,-1,-1
224,2,299,78,87,222,1,-1,-1,-1
224,3,346,76,61,118,1,-1,-1,-1
224,4,336,79,47,89,1,-1,-1,-1
224,5,526,206,113,94,1,-1,-1,-1
225,2,288,80,91,220,1,-1,-1,-1
225,3,346,75,61,119,1,-1,-1,-1
225,4,336,79,47,89,1,-1,-1,-1
225,5,538,210,100,89,1,-1,-1,-1
226,2,288,85,90,215,1,-1,-1,-1
226,3,346,78,62,116,1,-1,-1,-1
226,4,336,79,47,89,1,-1,-1,-1
226,5,525,205,113,94,1,-1,-1,-1
227,2,288,80,91,220,1,-1,-1,-1
227,3,346,76,58,118,1,-1,-1,-1
227,4,336,79,47,89,1,-1,-1,-1
227,5,539,205,99,94,1,-1,-1,-1
228,2,288,80,91,220,1,-1,-1,-1
228,3,346,74,60,120,1,-1,-1,-1
228,4,336,79,47,89,1,-1,-1,-1
228,5,535,201,103,98,1,-1,-1,-1
229,2,272,96,101,204,1,-1,-1,-1
229,3,340,78,67,116,1,-1,-1,-1
229,4,348,84,47,89,1,-1,-1,-1
229,5,535,201,103,98,1,-1,-1,-1
230,2,268,94,103,206,1,-1,-1,-1
230,3,340,74,66,120,1,-1,-1,-1
230,4,348,84,47,89,1,-1,-1,-1
230,5,536,190,99,109,1,-1,-1,-1
231,2,253,97,118,203,1,-1,-1,-1
231,3,340,74,66,120,1,-1,-1,-1
231,4,348,84,47,89,1,-1,-1,-1
231,5,535,190,97,109,1,-1,-1,-1
232,2,249,95,117,205,1,-1,-1,-1
232,3,340,74,66,120,1,-1,-1,-1
232,4,347,86,48,87,1,-1,-1,-1
232,5,535,185,89,115,1,-1,-1,-1
233,2,250,101,116,199,1,-1,-1,-1
233,3,340,79,67,115,1,-1,-1,-1
233,4,348,84,47,89,1,-1,-1,-1
233,5,535,184,90,115,1,-1,-1,-1
234,2,242,93,124,207,1,-1,-1,-1
234,3,340,74,66,120,1,-1,-1,-1
234,4,348,84,47,89,1,-1,-1,-1
234,5,535,175,93,124,1,-1,-1,-1
235,2,242,95,119,205,1,-1,-1,-1
235,3,340,79,65,115,1,-1,-1,-1
235,4,348,84,47,89,1,-1,-1,-1
235,5,530,176,91,124,1,-1,-1,-1
236,2,227,98,132,202,1,-1,-1,-1
236,3,340,76,64,118,1,-1,-1,-1
236,4,348,84,47,89,1,-1,-1,-1
236,5,521,170,101,128,1,-1,-1,-1
237,2,225,94,124,206,1,-1,-1,-1
237,3,340,74,66,120,1,-1,-1,-1
237,4,345,85,50,88,1,-1,-1,-1
237,5,521,168,101,130,1,-1,-1,-1
238,2,212,102,119,198,1,-1,-1,-1
238,3,340,74,66,120,1,-1,-1,-1
238,4,345,85,50,88,1,-1,-1,-1
238,5,481,168,141,132,1,-1,-1,-1
239,2,207,104,115,196,1,-1,-1,-1
239,3,340,74,66,120,1,-1,-1,-1
239,4,345,85,50,88,1,-1,-1,-1
239,5,482,167,131,133,1,-1,-1,-1
240,2,208,95,113,205,1,-1,-1,-1
240,3,336,73,70,121,1,-1,-1,-1
240,4,345,85,50,88,1,-1,-1,-1
240,5,479,164,130,136,1,-1,-1,-1
241,2,200,105,120,195,1,-1,-1,-1
241,3,340,74,66,120,1,-1,-1,-1
241,4,345,85,50,88,1,-1,-1,-1
241,5,492,159,117,141,1,-1,-1,-1
242,3,340,74,66,120,1,-1,-1,-1
242,4,345,85,50,88,1,-1,-1,-1
242,5,492,159,113,140,1,-1,-1,-1
242,2,192,111,127,187,1,-1,-1,-1
243,3,340,74,66,120,1,-1,-1,-1
243,4,345,85,50,88,1,-1,-1,-1
243,5,492,159,132,140,1,-1,-1,-1
243,2,186,111,136,187,1,-1,-1,-1
244,3,337,70,67,124,1,-1,-1,-1
244,4,345,85,50,88,1,-1,-1,-1
244,2,186,113,121,185,1,-1,-1,-1
244,5,478,147,129,153,1,-1,-1,-1
245,3,340,74,66,120,1,-1,-1,-1
245,4,345,85,50,88,1,-1,-1,-1
245,2,174,109,133,189,1,-1,-1,-1
245,5,480,147,127,151,1,-1,-1,-1
246,3,340,74,66,120,1,-1,-1,-1
246,4,345,85,50,88,1,-1,-1,-1
246,2,174,117,121,181,1,-1,-1,-1
246,5,480,147,127,151,1,-1,-1,-1
247,3,340,74,66,120,1,-1,-1,-1
247,4,339,86,64,102,1,-1,-1,-1
247,2,163,118,127,180,1,-1,-1,-1
247,5,480,147,127,151,1,-1,-1,-1
248,3,336,74,70,120,1,-1,-1,-1
248,4,339,86,64,102,1,-1,-1,-1
248,2,157,125,117,173,1,-1,-1,-1
248,5,480,141,114,157,1,-1,-1,-1
249,3,336,72,67,122,1,-1,-1,-1
249,4,339,86,64,102,1,-1,-1,-1
249,2,142,122,129,176,1,-1,-1,-1
249,5,470,142,114,158,1,-1,-1,-1
250,3,334,70,72,124,1,-1,-1,-1
250,4,331,95,68,93,1,-1,-1,-1
250,2,142,134,110,164,1,-1,-1,-1
250,5,465,133,124,165,1,-1,-1,-1
251,3,336,74,70,120,1,-1,-1,-1
251,4,331,95,68,93,1,-1,-1,-1
251,2,142,130,124,168,1,-1,-1,-1
251,5,465,130,121,168,1,-1,-1,-1
252,3,331,72,75,122,1,-1,-1,-1
252,4,331,95,68,93,1,-1,-1,-1
252,2,127,104,127,194,1,-1,-1,-1
252,5,465,126,112,172,1,-1,-1,-1
253,3,333,72,73,122,1,-1,-1,-1
253,4,331,95,68,93,1,-1,-1,-1
253,2,124,144,115,154,1,-1,-1,-1
253,5,449,129,131,169,1,-1,-1,-1
254,3,336,74,70,120,1,-1,-1,-1
254,4,331,95,68,93,1,-1,-1,-1
254,2,113,142,114,156,1,-1,-1,-1
254,5,446,125,128,173,1,-1,-1,-1
255,3,336,74,70,120,1,-1,-1,-1
255,4,331,95,68,93,1,-1,-1,-1
255,2,110,145,115,153,1,-1,-1,-1
255,5,437,120,138,178,1,-1,-1,-1
256,3,334,71,72,123,1,-1,-1,-1
256,4,331,95,68,93,1,-1,-1,-1
256,2,100,146,117,152,1,-1,-1,-1
256,5,437,115,129,183,1,-1,-1,-1
257,3,336,74,70,120,1,-1,-1,-1
257,4,331,95,68,93,1,-1,-1,-1
257,2,100,146,117,152,1,-1,-1,-1
257,5,437,120,131,178,1,-1,-1,-1
258,3,336,74,70,120,1,-1,-1,-1
258,4,331,95,68,93,1,-1,-1,-1
258,2,100,146,117,152,1,-1,-1,-1
258,5,437,114,128,184,1,-1,-1,-1
259,3,336,73,64,121,1,-1,-1,-1
